序号,城市,时间,AQI指数,空气质量级别,首要污染物
48,铁岭市,2014-01-16 00:00,None,None,None
49,朝阳市,2014-01-16 00:00,None,None,None
50,葫芦岛市,2014-01-16 00:00,274,重度污染,PM2.5
51,长春市,2014-01-16 00:00,127,轻度污染,PM2.5
52,吉林市,2014-01-16 00:00,166,中度污染,PM2.5
53,四平市,2014-01-16 00:00,None,None,None
54,辽源市,2014-01-16 00:00,None,None,None
55,通化市,2014-01-16 00:00,None,None,None
56,白山市,2014-01-16 00:00,None,None,None
57,松原市,2014-01-16 00:00,None,None,None
58,白城市,2014-01-16 00:00,None,None,None
59,延边朝鲜族自治州,2014-01-16 00:00,None,None,None
60,哈尔滨市,2014-01-16 00:00,291,重度污染,PM2.5
61,齐齐哈尔市,2014-01-16 00:00,95,良,PM2.5
62,鸡西市,2014-01-16 00:00,None,None,None
63,鹤岗市,2014-01-16 00:00,None,None,None
64,双鸭山市,2014-01-16 00:00,None,None,None
65,大庆市,2014-01-16 00:00,149,轻度污染,PM2.5
66,伊春市,2014-01-16 00:00,None,None,None
67,佳木斯市,2014-01-16 00:00,None,None,None
68,七台河市,2014-01-16 00:00,None,None,None
69,牡丹江市,2014-01-16 00:00,261,重度污染,PM2.5
70,黑河市,2014-01-16 00:00,None,None,None
71,绥化市,2014-01-16 00:00,None,None,None
72,大兴安岭地区,2014-01-16 00:00,None,None,None
73,上海市,2014-01-16 00:00,104,轻度污染,PM2.5
74,南京市,2014-01-16 00:00,132,轻度污染,PM2.5
75,无锡市,2014-01-16 00:00,97,良,PM2.5
76,徐州市,2014-01-16 00:00,143,轻度污染,PM2.5
77,常州市,2014-01-16 00:00,128,轻度污染,PM2.5
78,苏州市,2014-01-16 00:00,85,良,PM2.5
79,南通市,2014-01-16 00:00,145,轻度污染,PM2.5
80,连云港市,2014-01-16 00:00,227,重度污染,PM2.5
81,淮安市,2014-01-16 00:00,223,重度污染,PM2.5
82,盐城市,2014-01-16 00:00,199,中度污染,PM2.5
83,扬州市,2014-01-16 00:00,123,轻度污染,PM2.5
84,镇江市,2014-01-16 00:00,158,中度污染,PM2.5
85,泰州市,2014-01-16 00:00,143,轻度污染,PM2.5
86,宿迁市,2014-01-16 00:00,127,轻度污染,PM2.5
87,杭州市,2014-01-16 00:00,100,良,PM2.5
88,宁波市,2014-01-16 00:00,93,良,PM2.5
89,温州市,2014-01-16 00:00,65,良,PM10
90,嘉兴市,2014-01-16 00:00,74,良,PM2.5
91,湖州市,2014-01-16 00:00,145,轻度污染,PM2.5
92,金华市,2014-01-16 00:00,97,良,PM2.5
93,衢州市,2014-01-16 00:00,120,轻度污染,PM2.5
94,舟山市,2014-01-16 00:00,54,良,PM10
95,台州市,2014-01-16 00:00,55,良,PM10
96,丽水市,2014-01-16 00:00,72,良,PM2.5
97,绍兴市,2014-01-16 00:00,80,良,PM10
98,合肥市,2014-01-16 00:00,145,轻度污染,PM2.5
99,芜湖市,2014-01-16 00:00,109,轻度污染,PM2.5
100,蚌埠市,2014-01-16 00:00,None,None,None
101,淮南市,2014-01-16 00:00,None,None,None
102,马鞍山市,2014-01-16 00:00,125,轻度污染,PM2.5
103,淮北市,2014-01-16 00:00,None,None,None
104,铜陵市,2014-01-16 00:00,None,None,None
105,安庆市,2014-01-16 00:00,None,None,None
106,黄山市,2014-01-16 00:00,None,None,None
107,滁州市,2014-01-16 00:00,None,None,None
108,阜阳市,2014-01-16 00:00,None,None,None
109,宿州市,2014-01-16 00:00,None,None,None
110,巢湖市,2014-01-16 00:00,None,None,None
111,六安市,2014-01-16 00:00,None,None,None
112,亳州市,2014-01-16 00:00,None,None,None
113,池州市,2014-01-16 00:00,None,None,None
114,宣城市,2014-01-16 00:00,None,None,None
115,福州市,2014-01-16 00:00,58,良,PM10
116,厦门市,2014-01-16 00:00,58,良,PM10
117,莆田市,2014-01-16 00:00,None,None,None
118,三明市,2014-01-16 00:00,None,None,None
119,泉州市,2014-01-16 00:00,54,良,PM10
120,南平市,2014-01-16 00:00,None,None,None
121,龙岩市,2014-01-16 00:00,None,None,None
122,宁德市,2014-01-16 00:00,None,None,None
123,福清市,2014-01-16 00:00,None,None,None
124,长乐市,2014-01-16 00:00,None,None,None
125,南昌市,2014-01-16 00:00,110,轻度污染,PM2.5
126,景德镇市,2014-01-16 00:00,None,None,None
127,萍乡市,2014-01-16 00:00,None,None,None
128,九江市,2014-01-16 00:00,89,良,PM2.5
129,新余市,2014-01-16 00:00,None,None,None
130,鹰潭市,2014-01-16 00:00,None,None,None
131,赣州市,2014-01-16 00:00,None,None,None
132,吉安市,2014-01-16 00:00,None,None,None
133,宜春市,2014-01-16 00:00,None,None,None
134,抚州市,2014-01-16 00:00,None,None,None
135,上饶市,2014-01-16 00:00,None,None,None
136,济南市,2014-01-16 00:00,178,中度污染,PM2.5
137,青岛市,2014-01-16 00:00,253,重度污染,PM2.5
138,淄博市,2014-01-16 00:00,256,重度污染,PM2.5
139,枣庄市,2014-01-16 00:00,225,重度污染,PM2.5
140,东营市,2014-01-16 00:00,276,重度污染,PM2.5
141,烟台市,2014-01-16 00:00,287,重度污染,PM2.5
142,潍坊市,2014-01-16 00:00,281,重度污染,PM2.5
143,济宁市,2014-01-16 00:00,182,中度污染,PM2.5
144,泰安市,2014-01-16 00:00,270,重度污染,PM2.5
145,威海市,2014-01-16 00:00,278,重度污染,PM2.5
146,日照市,2014-01-16 00:00,317,严重污染,PM2.5
147,莱芜市,2014-01-16 00:00,259,重度污染,PM2.5
148,临沂市,2014-01-16 00:00,325,严重污染,PM2.5
149,德州市,2014-01-16 00:00,300,重度污染,PM2.5
150,聊城市,2014-01-16 00:00,223,重度污染,PM2.5
151,滨州市,2014-01-16 00:00,294,重度污染,PM2.5
152,菏泽市,2014-01-16 00:00,254,重度污染,PM2.5
153,郑州市,2014-01-16 00:00,253,重度污染,PM2.5
154,开封市,2014-01-16 00:00,279,重度污染,PM2.5
155,洛阳市,2014-01-16 00:00,313,严重污染,PM2.5
156,平顶山市,2014-01-16 00:00,285,重度污染,PM2.5
157,安阳市,2014-01-16 00:00,230,重度污染,PM2.5
158,鹤壁市,2014-01-16 00:00,None,None,None
159,新乡市,2014-01-16 00:00,None,None,None
160,焦作市,2014-01-16 00:00,183,中度污染,PM2.5
161,濮阳市,2014-01-16 00:00,None,None,None
162,许昌市,2014-01-16 00:00,None,None,None
163,漯河市,2014-01-16 00:00,None,None,None
164,三门峡市,2014-01-16 00:00,307,严重污染,PM2.5
165,南阳市,2014-01-16 00:00,None,None,None
166,商丘市,2014-01-16 00:00,None,None,None
167,驻马店市,2014-01-16 00:00,None,None,None
168,武汉市,2014-01-16 00:00,168,中度污染,PM2.5
169,黄石市,2014-01-16 00:00,None,None,None
170,十堰市,2014-01-16 00:00,None,None,None
171,宜昌市,2014-01-16 00:00,299,重度污染,PM2.5
172,襄樊市,2014-01-16 00:00,None,None,None
173,鄂州市,2014-01-16 00:00,None,None,None
174,荆门市,2014-01-16 00:00,None,None,None
175,孝感市,2014-01-16 00:00,None,None,None
176,荆州市,2014-01-16 00:00,224,重度污染,PM2.5
177,黄冈市,2014-01-16 00:00,None,None,None
178,咸宁市,2014-01-16 00:00,None,None,None
179,随州市,2014-01-16 00:00,None,None,None
180,恩施土家族苗族自治州,2014-01-16 00:00,None,None,None
181,长沙市,2014-01-16 00:00,206,重度污染,PM2.5
182,株洲市,2014-01-16 00:00,208,重度污染,PM2.5
183,湘潭市,2014-01-16 00:00,188,中度污染,PM2.5
184,衡阳市,2014-01-16 00:00,None,None,None
185,邵阳市,2014-01-16 00:00,None,None,None
186,岳阳市,2014-01-16 00:00,118,轻度污染,PM2.5
187,常德市,2014-01-16 00:00,293,重度污染,PM2.5
188,张家界市,2014-01-16 00:00,221,重度污染,PM2.5
189,益阳市,2014-01-16 00:00,None,None,None
190,郴州市,2014-01-16 00:00,None,None,None
191,永州市,2014-01-16 00:00,None,None,None
192,怀化市,2014-01-16 00:00,None,None,None
193,娄底市,2014-01-16 00:00,None,None,None
194,湘西土家族苗族自治州,2014-01-16 00:00,None,None,None
195,广州市,2014-01-16 00:00,135,轻度污染,PM2.5
196,韶关市,2014-01-16 00:00,134,轻度污染,PM2.5
197,深圳市,2014-01-16 00:00,70,良,PM2.5
198,珠海市,2014-01-16 00:00,70,良,PM10
199,汕头市,2014-01-16 00:00,60,良,PM10
200,佛山市,2014-01-16 00:00,108,轻度污染,PM10
201,江门市,2014-01-16 00:00,64,良,PM2.5
202,湛江市,2014-01-16 00:00,42,优,None
203,茂名市,2014-01-16 00:00,107,轻度污染,PM2.5
204,肇庆市,2014-01-16 00:00,109,轻度污染,PM2.5
205,惠州市,2014-01-16 00:00,80,良,PM2.5
206,梅州市,2014-01-16 00:00,105,轻度污染,PM2.5
207,汕尾市,2014-01-16 00:00,77,良,PM2.5
208,河源市,2014-01-16 00:00,110,轻度污染,PM2.5
209,阳江市,2014-01-16 00:00,63,良,PM10
210,清远市,2014-01-16 00:00,117,轻度污染,PM2.5
211,东莞市,2014-01-16 00:00,90,良,PM2.5
212,中山市,2014-01-16 00:00,55,良,PM2.5
213,潮州市,2014-01-16 00:00,137,轻度污染,PM2.5
214,揭阳市,2014-01-16 00:00,193,中度污染,PM2.5
215,云浮市,2014-01-16 00:00,60,良,PM2.5
216,南宁市,2014-01-16 00:00,153,中度污染,PM2.5
217,柳州市,2014-01-16 00:00,219,重度污染,PM2.5
218,桂林市,2014-01-16 00:00,120,轻度污染,PM2.5
219,梧州市,2014-01-16 00:00,None,None,None
220,北海市,2014-01-16 00:00,83,良,PM2.5
221,防城港市,2014-01-16 00:00,None,None,None
222,钦州市,2014-01-16 00:00,None,None,None
223,贵港市,2014-01-16 00:00,None,None,None
224,玉林市,2014-01-16 00:00,None,None,None
225,百色市,2014-01-16 00:00,None,None,None
226,贺州市,2014-01-16 00:00,None,None,None
227,河池市,2014-01-16 00:00,None,None,None
228,来宾市,2014-01-16 00:00,None,None,None
229,崇左市,2014-01-16 00:00,None,None,None
230,海口市,2014-01-16 00:00,54,良,PM2.5
231,三亚市,2014-01-16 00:00,73,良,PM2.5
232,重庆市,2014-01-16 00:00,153,中度污染,PM2.5
233,成都市,2014-01-16 00:00,316,严重污染,PM2.5
234,自贡市,2014-01-16 00:00,241,重度污染,PM2.5
235,攀枝花市,2014-01-16 00:00,114,轻度污染,PM10
236,泸州市,2014-01-16 00:00,291,重度污染,PM2.5
237,德阳市,2014-01-16 00:00,242,重度污染,PM2.5
238,绵阳市,2014-01-16 00:00,242,重度污染,PM2.5
239,广元市,2014-01-16 00:00,None,None,None
240,遂宁市,2014-01-16 00:00,None,None,None
241,内江市,2014-01-16 00:00,None,None,None
242,乐山市,2014-01-16 00:00,None,None,None
243,南充市,2014-01-16 00:00,229,重度污染,PM2.5
244,眉山市,2014-01-16 00:00,None,None,None
245,宜宾市,2014-01-16 00:00,155,中度污染,PM2.5
246,广安市,2014-01-16 00:00,None,None,None
247,达州市,2014-01-16 00:00,None,None,None
248,雅安市,2014-01-16 00:00,None,None,None
249,巴中市,2014-01-16 00:00,None,None,None
250,资阳市,2014-01-16 00:00,None,None,None
251,阿坝藏族羌族自治州,2014-01-16 00:00,None,None,None
252,甘孜藏族自治州,2014-01-16 00:00,None,None,None
253,凉山彝族自治州,2014-01-16 00:00,None,None,None
254,贵阳市,2014-01-16 00:00,120,轻度污染,PM2.5
255,六盘水市,2014-01-16 00:00,None,None,None
256,遵义市,2014-01-16 00:00,145,轻度污染,PM2.5
257,安顺市,2014-01-16 00:00,None,None,None
258,铜仁地区,2014-01-16 00:00,None,None,None
259,黔西南布依族苗族自治州,2014-01-16 00:00,None,None,None
260,毕节地区,2014-01-16 00:00,None,None,None
261,黔东南苗族侗族自治州,2014-01-16 00:00,None,None,None
262,黔南布依族苗族自治州,2014-01-16 00:00,None,None,None
263,昆明市,2014-01-16 00:00,58,良,PM10,PM2.5
264,曲靖市,2014-01-16 00:00,71,良,PM10
265,玉溪市,2014-01-16 00:00,54,良,PM10
266,保山市,2014-01-16 00:00,None,None,None
267,昭通市,2014-01-16 00:00,None,None,None
268,丽江市,2014-01-16 00:00,None,None,None
269,思茅市,2014-01-16 00:00,None,None,None
270,临沧市,2014-01-16 00:00,None,None,None
271,楚雄彝族自治州,2014-01-16 00:00,None,None,None
272,红河哈尼族彝族自治州,2014-01-16 00:00,None,None,None
273,西双版纳傣族自治州,2014-01-16 00:00,None,None,None
274,大理白族自治州,2014-01-16 00:00,None,None,None
275,德宏傣族景颇族自治州,2014-01-16 00:00,None,None,None
276,怒江傈僳族自治州,2014-01-16 00:00,None,None,None
277,迪庆藏族自治州,2014-01-16 00:00,None,None,None
278,拉萨市,2014-01-16 00:00,77,良,PM10
279,昌都地区,2014-01-16 00:00,None,None,None
280,山南地区,2014-01-16 00:00,None,None,None
281,日喀则地区,2014-01-16 00:00,None,None,None
282,那曲地区,2014-01-16 00:00,None,None,None
283,阿里地区,2014-01-16 00:00,None,None,None
284,林芝地区,2014-01-16 00:00,None,None,None
285,西安市,2014-01-16 00:00,341,严重污染,PM2.5
286,铜川市,2014-01-16 00:00,339,严重污染,PM2.5
287,宝鸡市,2014-01-16 00:00,399,严重污染,PM2.5
288,咸阳市,2014-01-16 00:00,365,严重污染,PM10
289,渭南市,2014-01-16 00:00,345,严重污染,PM2.5
290,延安市,2014-01-16 00:00,200,中度污染,PM2.5
291,汉中市,2014-01-16 00:00,None,None,None
292,榆林市,2014-01-16 00:00,None,None,None
293,安康市,2014-01-16 00:00,None,None,None
294,商洛市,2014-01-16 00:00,None,None,None
295,兰州市,2014-01-16 00:00,85,良,PM10
296,嘉峪关市,2014-01-16 00:00,68,良,PM10
297,金昌市,2014-01-16 00:00,78,良,PM10
298,白银市,2014-01-16 00:00,None,None,None
299,天水市,2014-01-16 00:00,None,None,None
300,武威市,2014-01-16 00:00,None,None,None
301,张掖市,2014-01-16 00:00,None,None,None
302,平凉市,2014-01-16 00:00,None,None,None
303,酒泉市,2014-01-16 00:00,None,None,None
304,庆阳市,2014-01-16 00:00,None,None,None
305,定西市,2014-01-16 00:00,None,None,None
306,陇南市,2014-01-16 00:00,None,None,None
307,临夏回族自治州,2014-01-16 00:00,None,None,None
308,甘南藏族自治州,2014-01-16 00:00,None,None,None
309,西宁市,2014-01-16 00:00,107,轻度污染,PM2.5
310,海东地区,2014-01-16 00:00,None,None,None
311,海北藏族自治州,2014-01-16 00:00,None,None,None
312,黄南藏族自治州,2014-01-16 00:00,None,None,None
313,海南藏族自治州,2014-01-16 00:00,None,None,None
314,果洛藏族自治州,2014-01-16 00:00,None,None,None
315,玉树藏族自治州,2014-01-16 00:00,None,None,None
316,海西蒙古族藏族自治州,2014-01-16 00:00,None,None,None
317,银川市,2014-01-16 00:00,123,轻度污染,PM2.5
318,石嘴山市,2014-01-16 00:00,124,轻度污染,PM10,PM2.5
319,吴忠市,2014-01-16 00:00,None,None,None
320,固原市,2014-01-16 00:00,None,None,None
321,中卫市,2014-01-16 00:00,None,None,None
322,乌鲁木齐市,2014-01-16 00:00,250,重度污染,PM2.5
323,克拉玛依市,2014-01-16 00:00,139,轻度污染,PM2.5
324,吐鲁番地区,2014-01-16 00:00,None,None,None
325,哈密地区,2014-01-16 00:00,None,None,None
326,昌吉回族自治州,2014-01-16 00:00,None,None,None
327,博尔塔拉蒙古自治州,2014-01-16 00:00,None,None,None
328,库尔勒市,2014-01-16 00:00,128,轻度污染,PM10
329,阿克苏地区,2014-01-16 00:00,None,None,None
330,克孜勒苏柯尔克孜自治州,2014-01-16 00:00,None,None,None
331,喀什地区,2014-01-16 00:00,None,None,None
332,和田地区,2014-01-16 00:00,None,None,None
333,伊犁哈萨克自治州,2014-01-16 00:00,None,None,None
334,塔城地区,2014-01-16 00:00,None,None,None
335,阿勒泰地区,2014-01-16 00:00,None,None,None
336,北京市,2014-01-15 23:00,478,严重污染,PM2.5
337,天津市,2014-01-15 23:00,310,严重污染,PM2.5
338,石家庄市,2014-01-15 23:00,500,严重污染,PM2.5
339,唐山市,2014-01-15 23:00,436,严重污染,PM2.5
340,秦皇岛市,2014-01-15 23:00,300,重度污染,PM10
341,邯郸市,2014-01-15 23:00,306,严重污染,PM2.5
342,邢台市,2014-01-15 23:00,421,严重污染,PM10
343,保定市,2014-01-15 23:00,500,严重污染,PM10,PM2.5
344,承德市,2014-01-15 23:00,89,良,PM10
345,沧州市,2014-01-15 23:00,291,重度污染,PM2.5
346,廊坊市,2014-01-15 23:00,457,严重污染,PM10
347,衡水市,2014-01-15 23:00,294,重度污染,PM2.5
348,张家口市,2014-01-15 23:00,126,轻度污染,PM10
349,太原市,2014-01-15 23:00,246,重度污染,PM2.5
350,大同市,2014-01-15 23:00,147,轻度污染,PM2.5
351,阳泉市,2014-01-15 23:00,130,轻度污染,PM10
352,长治市,2014-01-15 23:00,113,轻度污染,PM2.5
353,晋城市,2014-01-15 23:00,None,None,None
354,朔州市,2014-01-15 23:00,None,None,None
355,晋中市,2014-01-15 23:00,None,None,None
356,运城市,2014-01-15 23:00,None,None,None
357,忻州市,2014-01-15 23:00,None,None,None
358,临汾市,2014-01-15 23:00,182,中度污染,PM2.5
359,吕梁市,2014-01-15 23:00,None,None,None
360,呼和浩特市,2014-01-15 23:00,144,轻度污染,PM2.5
361,包头市,2014-01-15 23:00,149,轻度污染,PM10
362,乌海市,2014-01-15 23:00,None,None,None
363,赤峰市,2014-01-15 23:00,242,重度污染,PM2.5
364,通辽市,2014-01-15 23:00,None,None,None
365,鄂尔多斯市,2014-01-15 23:00,64,良,PM10
366,呼伦贝尔市,2014-01-15 23:00,None,None,None
367,巴彦淖尔市,2014-01-15 23:00,None,None,None
368,乌兰察布市,2014-01-15 23:00,None,None,None
369,兴安盟,2014-01-15 23:00,None,None,None
370,锡林郭勒盟,2014-01-15 23:00,None,None,None
371,阿拉善盟,2014-01-15 23:00,None,None,None
372,沈阳市,2014-01-15 23:00,235,重度污染,PM2.5
373,大连市,2014-01-15 23:00,355,严重污染,PM2.5
374,鞍山市,2014-01-15 23:00,113,轻度污染,PM2.5
375,抚顺市,2014-01-15 23:00,182,中度污染,PM2.5
376,本溪市,2014-01-15 23:00,185,中度污染,PM2.5
377,丹东市,2014-01-15 23:00,170,中度污染,PM2.5
378,锦州市,2014-01-15 23:00,251,重度污染,PM2.5
379,营口市,2014-01-15 23:00,144,轻度污染,PM2.5
380,阜新市,2014-01-15 23:00,None,None,None
381,辽阳市,2014-01-15 23:00,None,None,None
382,盘锦市,2014-01-15 23:00,98,良,PM2.5
383,铁岭市,2014-01-15 23:00,None,None,None
384,朝阳市,2014-01-15 23:00,None,None,None
385,葫芦岛市,2014-01-15 23:00,286,重度污染,PM2.5
386,长春市,2014-01-15 23:00,123,轻度污染,PM2.5
387,吉林市,2014-01-15 23:00,155,中度污染,PM2.5
388,四平市,2014-01-15 23:00,None,None,None
389,辽源市,2014-01-15 23:00,None,None,None
390,通化市,2014-01-15 23:00,None,None,None
391,白山市,2014-01-15 23:00,None,None,None
392,松原市,2014-01-15 23:00,None,None,None
393,白城市,2014-01-15 23:00,None,None,None
394,延边朝鲜族自治州,2014-01-15 23:00,None,None,None
395,哈尔滨市,2014-01-15 23:00,280,重度污染,PM2.5
396,齐齐哈尔市,2014-01-15 23:00,114,轻度污染,PM2.5
397,鸡西市,2014-01-15 23:00,None,None,None
398,鹤岗市,2014-01-15 23:00,None,None,None
399,双鸭山市,2014-01-15 23:00,None,None,None
400,大庆市,2014-01-15 23:00,162,中度污染,PM2.5
401,伊春市,2014-01-15 23:00,None,None,None
402,佳木斯市,2014-01-15 23:00,None,None,None
403,七台河市,2014-01-15 23:00,None,None,None
404,牡丹江市,2014-01-15 23:00,339,严重污染,PM2.5
405,黑河市,2014-01-15 23:00,None,None,None
406,绥化市,2014-01-15 23:00,None,None,None
407,大兴安岭地区,2014-01-15 23:00,None,None,None
408,上海市,2014-01-15 23:00,97,良,PM2.5
409,南京市,2014-01-15 23:00,129,轻度污染,PM2.5
410,无锡市,2014-01-15 23:00,103,轻度污染,PM2.5
411,徐州市,2014-01-15 23:00,158,中度污染,PM2.5
412,常州市,2014-01-15 23:00,143,轻度污染,PM2.5
413,苏州市,2014-01-15 23:00,82,良,PM2.5
414,南通市,2014-01-15 23:00,128,轻度污染,PM2.5
415,连云港市,2014-01-15 23:00,214,重度污染,PM2.5
416,淮安市,2014-01-15 23:00,248,重度污染,PM2.5
417,盐城市,2014-01-15 23:00,188,中度污染,PM2.5
418,扬州市,2014-01-15 23:00,139,轻度污染,PM2.5
419,镇江市,2014-01-15 23:00,147,轻度污染,PM2.5
420,泰州市,2014-01-15 23:00,166,中度污染,PM2.5
421,宿迁市,2014-01-15 23:00,118,轻度污染,PM2.5
422,杭州市,2014-01-15 23:00,107,轻度污染,PM2.5
423,宁波市,2014-01-15 23:00,87,良,PM2.5
424,温州市,2014-01-15 23:00,61,良,PM10
425,嘉兴市,2014-01-15 23:00,74,良,PM2.5
426,湖州市,2014-01-15 23:00,117,轻度污染,PM2.5
427,金华市,2014-01-15 23:00,92,良,PM2.5
428,衢州市,2014-01-15 23:00,119,轻度污染,PM2.5
429,舟山市,2014-01-15 23:00,50,优,None
430,台州市,2014-01-15 23:00,53,良,PM10
431,丽水市,2014-01-15 23:00,72,良,PM2.5
432,绍兴市,2014-01-15 23:00,88,良,PM10
433,合肥市,2014-01-15 23:00,143,轻度污染,PM2.5
434,芜湖市,2014-01-15 23:00,114,轻度污染,PM2.5
435,蚌埠市,2014-01-15 23:00,None,None,None
436,淮南市,2014-01-15 23:00,None,None,None
437,马鞍山市,2014-01-15 23:00,128,轻度污染,PM2.5
438,淮北市,2014-01-15 23:00,None,None,None
439,铜陵市,2014-01-15 23:00,None,None,None
440,安庆市,2014-01-15 23:00,None,None,None
441,黄山市,2014-01-15 23:00,None,None,None
442,滁州市,2014-01-15 23:00,None,None,None
443,阜阳市,2014-01-15 23:00,None,None,None
444,宿州市,2014-01-15 23:00,None,None,None
445,巢湖市,2014-01-15 23:00,None,None,None
446,六安市,2014-01-15 23:00,None,None,None
447,亳州市,2014-01-15 23:00,None,None,None
448,池州市,2014-01-15 23:00,None,None,None
449,宣城市,2014-01-15 23:00,None,None,None
450,福州市,2014-01-15 23:00,62,良,PM10
451,厦门市,2014-01-15 23:00,52,良,PM2.5
452,莆田市,2014-01-15 23:00,None,None,None
453,三明市,2014-01-15 23:00,None,None,None
454,泉州市,2014-01-15 23:00,52,良,PM10
455,南平市,2014-01-15 23:00,None,None,None
456,龙岩市,2014-01-15 23:00,None,None,None
457,宁德市,2014-01-15 23:00,None,None,None
458,福清市,2014-01-15 23:00,None,None,None
459,长乐市,2014-01-15 23:00,None,None,None
460,南昌市,2014-01-15 23:00,117,轻度污染,PM2.5
461,景德镇市,2014-01-15 23:00,None,None,None
462,萍乡市,2014-01-15 23:00,None,None,None
463,九江市,2014-01-15 23:00,87,良,PM2.5
464,新余市,2014-01-15 23:00,None,None,None
465,鹰潭市,2014-01-15 23:00,None,None,None
466,赣州市,2014-01-15 23:00,None,None,None
467,吉安市,2014-01-15 23:00,None,None,None
468,宜春市,2014-01-15 23:00,None,None,None
469,抚州市,2014-01-15 23:00,None,None,None
470,上饶市,2014-01-15 23:00,None,None,None
471,济南市,2014-01-15 23:00,200,中度污染,PM2.5
472,青岛市,2014-01-15 23:00,235,重度污染,PM2.5
473,淄博市,2014-01-15 23:00,266,重度污染,PM2.5
474,枣庄市,2014-01-15 23:00,232,重度污染,PM2.5
475,东营市,2014-01-15 23:00,276,重度污染,PM2.5
476,烟台市,2014-01-15 23:00,287,重度污染,PM2.5
477,潍坊市,2014-01-15 23:00,268,重度污染,PM2.5
478,济宁市,2014-01-15 23:00,192,中度污染,PM2.5
479,泰安市,2014-01-15 23:00,288,重度污染,PM2.5
480,威海市,2014-01-15 23:00,284,重度污染,PM2.5
481,日照市,2014-01-15 23:00,301,严重污染,PM2.5
482,莱芜市,2014-01-15 23:00,291,重度污染,PM2.5
483,临沂市,2014-01-15 23:00,309,严重污染,PM2.5
484,德州市,2014-01-15 23:00,326,严重污染,PM2.5
485,聊城市,2014-01-15 23:00,229,重度污染,PM2.5
486,滨州市,2014-01-15 23:00,290,重度污染,PM2.5
487,菏泽市,2014-01-15 23:00,248,重度污染,PM2.5
488,郑州市,2014-01-15 23:00,226,重度污染,PM2.5
489,开封市,2014-01-15 23:00,285,重度污染,PM2.5
490,洛阳市,2014-01-15 23:00,323,严重污染,PM2.5
491,平顶山市,2014-01-15 23:00,287,重度污染,PM2.5
492,安阳市,2014-01-15 23:00,250,重度污染,PM2.5
493,鹤壁市,2014-01-15 23:00,None,None,None
494,新乡市,2014-01-15 23:00,None,None,None
495,焦作市,2014-01-15 23:00,201,重度污染,PM2.5
496,濮阳市,2014-01-15 23:00,None,None,None
497,许昌市,2014-01-15 23:00,None,None,None
498,漯河市,2014-01-15 23:00,None,None,None
