序号,城市,时间,AQI指数,空气质量级别,首要污染物
215,宁波市,2014-06-04 23:00,132,轻度污染,PM2.5
216,温州市,2014-06-04 23:00,72,良,PM2.5
217,嘉兴市,2014-06-04 23:00,149,轻度污染,PM2.5
218,湖州市,2014-06-04 23:00,87,良,PM10
219,金华市,2014-06-04 23:00,108,轻度污染,PM2.5
220,衢州市,2014-06-04 23:00,82,良,PM2.5
221,舟山市,2014-06-04 23:00,50,优,None
222,台州市,2014-06-04 23:00,100,良,PM2.5
223,丽水市,2014-06-04 23:00,70,良,PM2.5
224,绍兴市,2014-06-04 23:00,114,轻度污染,PM2.5
225,合肥市,2014-06-04 23:00,119,轻度污染,PM2.5
226,芜湖市,2014-06-04 23:00,127,轻度污染,PM2.5
227,马鞍山市,2014-06-04 23:00,119,轻度污染,PM10
228,福州市,2014-06-04 23:00,58,良,PM10,PM2.5
229,厦门市,2014-06-04 23:00,67,良,PM2.5
230,泉州市,2014-06-04 23:00,80,良,PM10
231,南昌市,2014-06-04 23:00,73,良,PM2.5
232,九江市,2014-06-04 23:00,71,良,PM10
233,济南市,2014-06-04 23:00,100,良,PM2.5
234,青岛市,2014-06-04 23:00,68,良,PM10
235,淄博市,2014-06-04 23:00,117,轻度污染,PM2.5
236,枣庄市,2014-06-04 23:00,108,轻度污染,PM2.5
237,东营市,2014-06-04 23:00,60,良,PM10
238,烟台市,2014-06-04 23:00,63,良,PM10
239,潍坊市,2014-06-04 23:00,67,良,PM10
240,济宁市,2014-06-04 23:00,135,轻度污染,PM2.5
241,泰安市,2014-06-04 23:00,87,良,PM2.5
242,威海市,2014-06-04 23:00,55,良,PM10
243,日照市,2014-06-04 23:00,53,良,PM2.5
244,莱芜市,2014-06-04 23:00,147,轻度污染,PM2.5
245,临沂市,2014-06-04 23:00,78,良,PM10
246,德州市,2014-06-04 23:00,68,良,PM2.5
247,聊城市,2014-06-04 23:00,85,良,PM2.5
248,滨州市,2014-06-04 23:00,75,良,PM2.5
249,菏泽市,2014-06-04 23:00,100,良,PM10
250,郑州市,2014-06-04 23:00,103,轻度污染,PM2.5
251,开封市,2014-06-04 23:00,86,良,PM10
252,洛阳市,2014-06-04 23:00,71,良,PM10
253,平顶山市,2014-06-04 23:00,97,良,PM2.5
254,安阳市,2014-06-04 23:00,61,良,PM10
255,焦作市,2014-06-04 23:00,92,良,PM10
256,三门峡市,2014-06-04 23:00,97,良,PM2.5
257,武汉市,2014-06-04 23:00,97,良,PM10
258,宜昌市,2014-06-04 23:00,133,轻度污染,PM2.5
259,荆州市,2014-06-04 23:00,97,良,PM2.5
260,长沙市,2014-06-04 23:00,114,轻度污染,PM2.5
261,株洲市,2014-06-04 23:00,133,轻度污染,PM2.5
262,湘潭市,2014-06-04 23:00,118,轻度污染,PM2.5
263,岳阳市,2014-06-04 23:00,94,良,PM2.5
264,常德市,2014-06-04 23:00,120,轻度污染,PM2.5
265,张家界市,2014-06-04 23:00,124,轻度污染,PM2.5
266,广州市,2014-06-04 23:00,42,优,None
267,韶关市,2014-06-04 23:00,59,良,PM2.5
268,深圳市,2014-06-04 23:00,22,优,None
269,珠海市,2014-06-04 23:00,18,优,None
270,汕头市,2014-06-04 23:00,35,优,None
271,佛山市,2014-06-04 23:00,36,优,None
272,江门市,2014-06-04 23:00,52,良,PM10
273,湛江市,2014-06-04 23:00,25,优,None
274,茂名市,2014-06-04 23:00,23,优,None
275,肇庆市,2014-06-04 23:00,30,优,None
276,惠州市,2014-06-04 23:00,47,优,None
277,梅州市,2014-06-04 23:00,29,优,None
278,汕尾市,2014-06-04 23:00,18,优,None
279,河源市,2014-06-04 23:00,64,良,PM2.5
280,阳江市,2014-06-04 23:00,17,优,None
281,清远市,2014-06-04 23:00,62,良,PM10
282,东莞市,2014-06-04 23:00,21,优,None
283,中山市,2014-06-04 23:00,23,优,None
284,潮州市,2014-06-04 23:00,23,优,None
285,揭阳市,2014-06-04 23:00,41,优,None
286,云浮市,2014-06-04 23:00,20,优,None
287,南宁市,2014-06-04 23:00,67,良,PM10
288,柳州市,2014-06-04 23:00,29,优,None
289,桂林市,2014-06-04 23:00,23,优,None
290,北海市,2014-06-04 23:00,41,优,None
291,海口市,2014-06-04 23:00,26,优,None
292,三亚市,2014-06-04 23:00,24,优,None
293,重庆市,2014-06-04 23:00,87,良,PM2.5
294,成都市,2014-06-04 23:00,61,良,PM10
295,自贡市,2014-06-04 23:00,52,良,PM10
296,攀枝花市,2014-06-04 23:00,97,良,PM10
297,泸州市,2014-06-04 23:00,74,良,PM2.5
298,德阳市,2014-06-04 23:00,59,良,PM2.5
299,绵阳市,2014-06-04 23:00,53,良,PM10
300,南充市,2014-06-04 23:00,87,良,PM2.5
301,宜宾市,2014-06-04 23:00,34,优,None
302,贵阳市,2014-06-04 23:00,23,优,None
303,遵义市,2014-06-04 23:00,51,良,PM10
304,昆明市,2014-06-04 23:00,62,良,PM10
305,曲靖市,2014-06-04 23:00,35,优,None
306,玉溪市,2014-06-04 23:00,38,优,None
307,拉萨市,2014-06-04 23:00,88,良,PM10
308,西安市,2014-06-04 23:00,80,良,PM2.5
309,铜川市,2014-06-04 23:00,87,良,PM2.5
310,宝鸡市,2014-06-04 23:00,67,良,PM10
311,咸阳市,2014-06-04 23:00,66,良,PM10
312,渭南市,2014-06-04 23:00,79,良,PM2.5
313,延安市,2014-06-04 23:00,87,良,PM10
314,兰州市,2014-06-04 23:00,66,良,PM10
315,嘉峪关市,2014-06-04 23:00,75,良,PM10
316,金昌市,2014-06-04 23:00,72,良,PM10
317,西宁市,2014-06-04 23:00,80,良,PM2.5
318,银川市,2014-06-04 23:00,67,良,PM10
319,石嘴山市,2014-06-04 23:00,66,良,PM10
320,乌鲁木齐市,2014-06-04 23:00,71,良,PM10
321,克拉玛依市,2014-06-04 23:00,37,优,None
322,库尔勒市,2014-06-04 23:00,69,良,PM10
323,北京市,2014-06-04 22:00,76,良,PM10
324,天津市,2014-06-04 22:00,52,良,PM10
325,石家庄市,2014-06-04 22:00,82,良,PM10
326,唐山市,2014-06-04 22:00,63,良,PM10
327,秦皇岛市,2014-06-04 22:00,31,优,None
328,邯郸市,2014-06-04 22:00,69,良,PM10
329,邢台市,2014-06-04 22:00,82,良,PM10
330,保定市,2014-06-04 22:00,103,轻度污染,PM10
331,承德市,2014-06-04 22:00,73,良,PM10
332,沧州市,2014-06-04 22:00,69,良,PM2.5
333,廊坊市,2014-06-04 22:00,99,良,PM10,PM2.5
334,衡水市,2014-06-04 22:00,98,良,PM10
335,张家口市,2014-06-04 22:00,30,优,None
336,太原市,2014-06-04 22:00,82,良,PM10
337,大同市,2014-06-04 22:00,68,良,PM2.5
338,阳泉市,2014-06-04 22:00,92,良,PM10
339,长治市,2014-06-04 22:00,91,良,PM10
340,临汾市,2014-06-04 22:00,105,轻度污染,PM2.5
341,呼和浩特市,2014-06-04 22:00,66,良,PM10
342,包头市,2014-06-04 22:00,94,良,PM2.5
343,赤峰市,2014-06-04 22:00,72,良,PM10
344,鄂尔多斯市,2014-06-04 22:00,49,优,None
345,沈阳市,2014-06-04 22:00,61,良,PM10
346,大连市,2014-06-04 22:00,59,良,PM10
347,鞍山市,2014-06-04 22:00,90,良,PM10
348,抚顺市,2014-06-04 22:00,67,良,PM2.5
349,本溪市,2014-06-04 22:00,52,良,PM10
350,丹东市,2014-06-04 22:00,67,良,PM10
351,锦州市,2014-06-04 22:00,57,良,PM10
352,营口市,2014-06-04 22:00,28,优,None
353,盘锦市,2014-06-04 22:00,50,优,None
354,葫芦岛市,2014-06-04 22:00,47,优,None
355,长春市,2014-06-04 22:00,76,良,PM10
356,吉林市,2014-06-04 22:00,70,良,PM10
357,哈尔滨市,2014-06-04 22:00,75,良,PM10
358,齐齐哈尔市,2014-06-04 22:00,53,良,PM10
359,大庆市,2014-06-04 22:00,63,良,PM10
360,牡丹江市,2014-06-04 22:00,53,良,PM10
361,上海市,2014-06-04 22:00,55,良,PM2.5
362,南京市,2014-06-04 22:00,132,轻度污染,PM2.5
363,无锡市,2014-06-04 22:00,78,良,PM2.5
364,徐州市,2014-06-04 22:00,152,中度污染,PM2.5
365,常州市,2014-06-04 22:00,85,良,PM2.5
366,苏州市,2014-06-04 22:00,66,良,PM10
367,南通市,2014-06-04 22:00,205,重度污染,PM2.5
368,连云港市,2014-06-04 22:00,53,良,PM10
369,淮安市,2014-06-04 22:00,57,良,PM10
370,盐城市,2014-06-04 22:00,42,优,None
371,扬州市,2014-06-04 22:00,90,良,PM2.5
372,镇江市,2014-06-04 22:00,86,良,PM10
373,泰州市,2014-06-04 22:00,90,良,PM2.5
374,宿迁市,2014-06-04 22:00,67,良,PM10
375,杭州市,2014-06-04 22:00,105,轻度污染,PM2.5
376,宁波市,2014-06-04 22:00,125,轻度污染,PM2.5
377,温州市,2014-06-04 22:00,65,良,PM2.5
378,嘉兴市,2014-06-04 22:00,139,轻度污染,PM2.5
379,湖州市,2014-06-04 22:00,86,良,PM10
380,金华市,2014-06-04 22:00,103,轻度污染,PM2.5
381,衢州市,2014-06-04 22:00,78,良,PM2.5
382,舟山市,2014-06-04 22:00,73,良,PM2.5
383,台州市,2014-06-04 22:00,110,轻度污染,PM2.5
384,丽水市,2014-06-04 22:00,73,良,PM2.5
385,绍兴市,2014-06-04 22:00,124,轻度污染,PM10
386,合肥市,2014-06-04 22:00,117,轻度污染,PM2.5
387,芜湖市,2014-06-04 22:00,103,轻度污染,PM2.5
388,马鞍山市,2014-06-04 22:00,114,轻度污染,PM10
389,福州市,2014-06-04 22:00,66,良,PM10
390,厦门市,2014-06-04 22:00,62,良,PM2.5
391,泉州市,2014-06-04 22:00,66,良,PM10
392,南昌市,2014-06-04 22:00,77,良,PM2.5
393,九江市,2014-06-04 22:00,70,良,PM10,PM2.5
394,济南市,2014-06-04 22:00,89,良,PM10
395,青岛市,2014-06-04 22:00,58,良,PM10
396,淄博市,2014-06-04 22:00,113,轻度污染,PM2.5
397,枣庄市,2014-06-04 22:00,122,轻度污染,PM10,PM2.5
398,东营市,2014-06-04 22:00,58,良,PM10
399,烟台市,2014-06-04 22:00,56,良,PM10
400,潍坊市,2014-06-04 22:00,64,良,PM10
401,济宁市,2014-06-04 22:00,110,轻度污染,PM2.5
402,泰安市,2014-06-04 22:00,80,良,PM2.5
403,威海市,2014-06-04 22:00,44,优,None
404,日照市,2014-06-04 22:00,50,优,None
405,莱芜市,2014-06-04 22:00,189,中度污染,PM2.5
406,临沂市,2014-06-04 22:00,86,良,PM10
407,德州市,2014-06-04 22:00,69,良,PM2.5
408,聊城市,2014-06-04 22:00,84,良,PM10
409,滨州市,2014-06-04 22:00,57,良,PM2.5
410,菏泽市,2014-06-04 22:00,89,良,PM10
411,郑州市,2014-06-04 22:00,103,轻度污染,PM2.5
412,开封市,2014-06-04 22:00,83,良,PM10
413,洛阳市,2014-06-04 22:00,67,良,PM10
414,平顶山市,2014-06-04 22:00,88,良,PM2.5
415,安阳市,2014-06-04 22:00,61,良,PM10
416,焦作市,2014-06-04 22:00,83,良,PM10
417,三门峡市,2014-06-04 22:00,94,良,PM2.5
418,武汉市,2014-06-04 22:00,93,良,PM10
419,宜昌市,2014-06-04 22:00,124,轻度污染,PM2.5
420,荆州市,2014-06-04 22:00,95,良,PM2.5
421,长沙市,2014-06-04 22:00,104,轻度污染,PM2.5
422,株洲市,2014-06-04 22:00,139,轻度污染,PM2.5
423,湘潭市,2014-06-04 22:00,118,轻度污染,PM2.5
424,岳阳市,2014-06-04 22:00,92,良,PM10
425,常德市,2014-06-04 22:00,122,轻度污染,PM2.5
426,张家界市,2014-06-04 22:00,102,轻度污染,PM2.5
427,广州市,2014-06-04 22:00,46,优,None
428,韶关市,2014-06-04 22:00,54,良,PM2.5
429,深圳市,2014-06-04 22:00,27,优,None
430,珠海市,2014-06-04 22:00,23,优,None
431,汕头市,2014-06-04 22:00,38,优,None
432,佛山市,2014-06-04 22:00,33,优,None
433,江门市,2014-06-04 22:00,39,优,None
434,湛江市,2014-06-04 22:00,21,优,None
435,茂名市,2014-06-04 22:00,29,优,None
436,肇庆市,2014-06-04 22:00,32,优,None
437,惠州市,2014-06-04 22:00,46,优,None
438,梅州市,2014-06-04 22:00,24,优,None
439,汕尾市,2014-06-04 22:00,33,优,None
440,河源市,2014-06-04 22:00,64,良,PM2.5
441,阳江市,2014-06-04 22:00,16,优,None
442,清远市,2014-06-04 22:00,87,良,PM2.5
443,东莞市,2014-06-04 22:00,29,优,None
444,中山市,2014-06-04 22:00,30,优,None
445,潮州市,2014-06-04 22:00,25,优,None
446,揭阳市,2014-06-04 22:00,41,优,None
447,云浮市,2014-06-04 22:00,30,优,None
448,南宁市,2014-06-04 22:00,67,良,PM10
449,柳州市,2014-06-04 22:00,29,优,None
450,桂林市,2014-06-04 22:00,26,优,None
451,北海市,2014-06-04 22:00,43,优,None
452,海口市,2014-06-04 22:00,33,优,None
453,三亚市,2014-06-04 22:00,29,优,None
454,重庆市,2014-06-04 22:00,87,良,PM2.5
455,成都市,2014-06-04 22:00,58,良,PM10
456,自贡市,2014-06-04 22:00,47,优,None
457,攀枝花市,2014-06-04 22:00,105,轻度污染,PM10
458,泸州市,2014-06-04 22:00,69,良,PM2.5
459,德阳市,2014-06-04 22:00,58,良,PM10
460,绵阳市,2014-06-04 22:00,51,良,PM10
461,南充市,2014-06-04 22:00,84,良,PM2.5
462,宜宾市,2014-06-04 22:00,32,优,None
463,贵阳市,2014-06-04 22:00,35,优,None
464,遵义市,2014-06-04 22:00,51,良,PM10
465,昆明市,2014-06-04 22:00,108,轻度污染,PM10
466,曲靖市,2014-06-04 22:00,36,优,None
467,玉溪市,2014-06-04 22:00,39,优,None
468,拉萨市,2014-06-04 22:00,68,良,PM10
469,西安市,2014-06-04 22:00,73,良,PM10
470,铜川市,2014-06-04 22:00,82,良,PM2.5
471,宝鸡市,2014-06-04 22:00,68,良,PM10
472,咸阳市,2014-06-04 22:00,68,良,PM10
473,渭南市,2014-06-04 22:00,72,良,PM2.5
474,延安市,2014-06-04 22:00,80,良,PM10
475,兰州市,2014-06-04 22:00,63,良,PM10
476,嘉峪关市,2014-06-04 22:00,91,良,PM10
477,金昌市,2014-06-04 22:00,71,良,PM10
478,西宁市,2014-06-04 22:00,69,良,PM10
479,银川市,2014-06-04 22:00,63,良,PM10
480,石嘴山市,2014-06-04 22:00,68,良,PM10
481,乌鲁木齐市,2014-06-04 22:00,46,优,None
482,克拉玛依市,2014-06-04 22:00,36,优,None
483,库尔勒市,2014-06-04 22:00,79,良,PM10
484,北京市,2014-06-04 21:00,74,良,PM10
485,天津市,2014-06-04 21:00,56,良,PM10
486,石家庄市,2014-06-04 21:00,76,良,PM10
487,唐山市,2014-06-04 21:00,60,良,PM10
488,秦皇岛市,2014-06-04 21:00,27,优,None
489,邯郸市,2014-06-04 21:00,62,良,PM10
490,邢台市,2014-06-04 21:00,78,良,PM10
491,保定市,2014-06-04 21:00,92,良,PM10
492,承德市,2014-06-04 21:00,71,良,PM10
493,沧州市,2014-06-04 21:00,58,良,PM10
494,廊坊市,2014-06-04 21:00,93,良,PM2.5
495,衡水市,2014-06-04 21:00,99,良,PM10
496,张家口市,2014-06-04 21:00,29,优,None
497,太原市,2014-06-04 21:00,73,良,PM10
498,大同市,2014-06-04 21:00,68,良,PM2.5
499,阳泉市,2014-06-04 21:00,83,良,PM10
500,长治市,2014-06-04 21:00,83,良,PM10
501,临汾市,2014-06-04 21:00,94,良,PM2.5
502,呼和浩特市,2014-06-04 21:00,62,良,PM10
503,包头市,2014-06-04 21:00,82,良,PM2.5
504,赤峰市,2014-06-04 21:00,69,良,PM10
505,鄂尔多斯市,2014-06-04 21:00,35,优,None
506,沈阳市,2014-06-04 21:00,63,良,PM10
507,大连市,2014-06-04 21:00,55,良,PM10
508,鞍山市,2014-06-04 21:00,85,良,PM10
509,抚顺市,2014-06-04 21:00,77,良,PM2.5
510,本溪市,2014-06-04 21:00,53,良,PM10
511,丹东市,2014-06-04 21:00,64,良,PM10
512,锦州市,2014-06-04 21:00,62,良,PM10
